customer_id,transaction_date,monetary_value
C0931,2023-02-06,24.72
C0931,2023-05-25,45.23
C0931,2023-07-05,39.02
C0931,2023-08-12,33.93
C0931,2023-10-01,47.25
C0931,2023-12-30,74.4
C0932,2023-03-12,39.22
C0932,2023-05-27,75.51
C0932,2023-08-28,127.92
C0932,2023-12-02,14.59
C0933,2023-06-24,49.14
C0933,2023-06-29,22.78
C0933,2023-07-16,24.12
C0933,2023-09-02,80.54
C0933,2023-10-20,35.26
C0934,2023-05-05,80.52
C0934,2023-05-27,24.28
C0934,2023-07-09,52.76
C0934,2023-07-10,112.08
C0934,2023-10-12,199.33
C0935,2023-01-27,28.67
C0935,2023-04-19,71.95
C0935,2023-04-21,54.41
C0935,2023-07-03,10.22
C0935,2023-10-18,149.71
C0935,2023-11-13,14.11
C0935,2023-12-18,14.04
C0936,2023-01-05,152.73
C0936,2023-01-15,188.45
C0936,2023-04-10,70.96
C0936,2023-11-20,117.88
C0937,2023-03-31,49.15
C0937,2023-10-07,124.79
C0938,2023-03-19,34.48
C0938,2023-06-05,10.6
C0938,2023-06-06,55.7
C0938,2023-11-14,147.8
C0938,2023-12-09,137.03
C0939,2023-01-24,23.4
C0939,2023-07-13,115.85
C0939,2023-08-15,98.06
C0940,2023-03-20,60.17
C0940,2023-04-24,34.6
C0940,2023-07-12,40.57
C0940,2023-11-19,52.51
C0941,2023-01-11,104.44
C0941,2023-01-23,104.86
C0941,2023-03-14,149.67
C0941,2023-03-28,51.95
C0941,2023-10-28,71.92
C0942,2023-01-24,104.54
C0942,2023-01-28,53.64
C0942,2023-03-04,75.81
C0942,2023-06-11,156.03
C0942,2023-11-07,64.55
C0942,2023-12-03,78.25
C0943,2023-01-04,77.37
C0943,2023-05-15,23.19
C0943,2023-12-12,120.04
C0944,2023-03-30,84.34
C0944,2023-03-31,90.45
C0944,2023-07-24,51.59
C0944,2023-07-25,57.65
C0944,2023-08-19,15.12
C0944,2023-09-30,111.66
C0944,2023-10-24,34.89
C0945,2023-06-05,76.12
C0945,2023-06-06,23.42
C0945,2023-08-23,58.41
C0945,2023-08-24,101.89
C0945,2023-10-30,69.47
C0945,2023-11-03,44.55
C0945,2023-12-15,43.05
C0946,2023-02-01,107.79
C0946,2023-02-26,75.29
C0946,2023-03-27,14.58
C0946,2023-05-20,53.16
C0946,2023-09-16,45.28
C0946,2023-10-10,28.05
C0946,2023-12-22,109.8
C0947,2023-06-26,74.24
C0947,2023-09-14,62.09
C0948,2023-04-03,82.38
C0948,2023-10-23,44.32
C0948,2023-11-11,58.54
C0948,2023-12-23,46.78
C0949,2023-05-22,71.43
C0949,2023-08-20,18.24
C0949,2023-09-18,100.73
C0949,2023-10-10,257.65
C0949,2023-11-28,50.32
C0950,2023-07-03,70.56
C0951,2023-03-04,29.67
C0951,2023-03-15,91.78
C0951,2023-07-26,36.45
C0951,2023-09-14,55.61
C0952,2023-08-11,35.96
C0952,2023-09-19,111.7
C0953,2023-01-31,121.77
C0953,2023-02-07,35.72
C0953,2023-04-07,72.75
C0953,2023-06-21,147.64
C0953,2023-07-13,150.02
C0953,2023-08-23,202.21
C0953,2023-09-14,111.78
C0954,2023-01-17,99.92
C0954,2023-02-04,65.81
C0954,2023-04-19,21.35
C0954,2023-06-03,41.01
C0954,2023-06-21,56.55
C0954,2023-10-04,8.65
C0955,2023-02-06,70.16
C0955,2023-03-22,90.88
C0955,2023-03-26,47.82
C0955,2023-04-22,19.26
C0955,2023-07-02,61.99
C0955,2023-07-17,106.02
C0955,2023-08-01,122.77
C0956,2023-06-10,46.06
C0956,2023-11-24,19.79
C0957,2023-02-23,37.44
C0957,2023-03-17,19.5
C0957,2023-06-08,53.77
C0957,2023-08-09,65.72
C0957,2023-08-25,36.91
C0957,2023-09-23,11.8
C0957,2023-11-07,67.67
C0958,2023-01-14,13.92
C0958,2023-02-04,35.12
C0958,2023-03-19,130.75
C0958,2023-04-07,90.99
C0958,2023-04-18,69.18
C0958,2023-05-04,45.43
C0958,2023-05-07,31.34
C0959,2023-11-07,28.72
C0959,2023-12-07,79.11
C0960,2023-01-24,54.87
C0960,2023-03-27,117.42
C0960,2023-07-23,29.87
C0960,2023-08-15,68.82
C0960,2023-12-16,27.82
C0961,2023-03-27,39.22
C0961,2023-04-25,33.44
C0961,2023-07-28,92.7
C0961,2023-08-25,85.3
C0961,2023-09-05,34.5
C0961,2023-11-02,52.98
C0961,2023-11-19,56.66
C0962,2023-11-20,184.03
C0963,2023-12-05,99.28
C0964,2023-01-19,29.45
C0964,2023-06-30,25.05
C0965,2023-01-15,28.37
C0965,2023-03-08,35.12
C0965,2023-08-26,75.05
C0965,2023-10-12,139.29
C0965,2023-11-23,150.31
C0965,2023-12-03,26.08
C0965,2023-12-09,83.69
C0966,2023-04-19,35.35
C0966,2023-11-15,18.09
C0967,2023-01-01,23.64
C0967,2023-08-27,119.64
C0967,2023-09-27,235.72
C0967,2023-11-23,48.71
C0968,2023-01-31,91.92
C0968,2023-02-28,112.62
C0968,2023-06-07,17.16
C0968,2023-08-20,26.58
C0968,2023-09-25,38.16
C0968,2023-10-06,73.96
C0968,2023-12-21,23.09
C0969,2023-04-13,162.47
C0969,2023-05-30,115.06
C0970,2023-08-25,84.24
C0970,2023-11-19,49.99
C0971,2023-01-27,55.93
C0971,2023-03-17,188.72
C0971,2023-07-06,32.07
C0971,2023-09-13,117.07
C0971,2023-09-23,44.41
C0972,2023-02-09,84.27
C0972,2023-04-17,129.08
C0972,2023-04-30,39.61
C0972,2023-05-23,147.21
C0972,2023-07-10,39.35
C0972,2023-12-08,82.94
C0973,2023-01-02,54.08
C0973,2023-04-03,72.84
C0973,2023-06-16,50.3
C0973,2023-06-30,103.11
C0973,2023-08-25,16.67
C0973,2023-10-19,33.28
C0974,2023-07-13,130.83
C0974,2023-11-04,25.54
C0975,2023-03-11,56.67
C0975,2023-05-22,22.45
C0975,2023-05-22,79.64
C0975,2023-07-03,31.64
C0976,2023-03-03,73.9
C0976,2023-03-28,98.33
C0976,2023-04-07,56.98
C0976,2023-06-09,30.88
C0976,2023-06-12,103.45
C0976,2023-09-07,69.08
C0976,2023-11-09,104.22
C0977,2023-02-28,66.96
C0977,2023-03-12,19.51
C0977,2023-03-14,134.99
C0977,2023-11-08,122.23
C0978,2023-02-17,79.25
C0978,2023-04-26,54.23
C0978,2023-06-04,75.25
C0978,2023-12-28,94.1
C0979,2023-02-10,170.36
C0979,2023-05-08,146.92
C0979,2023-09-15,161.02
C0979,2023-09-23,92.52
C0979,2023-11-24,37.02
C0979,2023-11-25,34.95
C0979,2023-12-10,105.35
C0980,2023-02-06,156.29
C0980,2023-05-27,26.09
C0980,2023-08-05,14.71
C0980,2023-08-21,79.87
C0980,2023-08-28,39.5
C0980,2023-11-20,72.53
C0980,2023-12-30,44.61
C0981,2023-01-07,159.06
C0981,2023-02-24,9.86
C0981,2023-03-25,63.57
C0981,2023-05-19,27.18
C0981,2023-06-29,52.36
C0981,2023-09-07,62.9
C0982,2023-08-03,97.85
C0982,2023-11-08,124.94
C0982,2023-11-15,55.58
C0983,2023-02-22,121.05
C0983,2023-06-14,71.06
C0983,2023-08-30,196.55
C0983,2023-08-30,200.3
C0983,2023-10-02,107.28
C0983,2023-11-06,79.44
C0984,2023-02-22,219.52
C0984,2023-04-14,173.13
C0984,2023-08-04,86.15
C0984,2023-11-15,48.82
C0985,2023-06-11,90.03
C0985,2023-06-22,54.23
C0985,2023-09-09,45.43
C0985,2023-11-16,110.41
C0986,2023-06-25,53.48
C0986,2023-09-12,12.34
C0987,2023-07-29,80.37
C0987,2023-12-26,62.94
C0988,2023-05-05,152.69
C0988,2023-06-22,60.11
C0988,2023-07-01,68.05
C0988,2023-07-28,156.05
C0988,2023-10-23,88.19
C0988,2023-12-30,64.78
C0989,2023-02-14,84.92
C0989,2023-02-25,78.26
C0989,2023-10-14,20.1
C0990,2023-02-07,53.12
C0990,2023-02-22,121.86
C0991,2023-02-06,48.82
C0991,2023-03-21,51.71
C0991,2023-04-02,27.29
C0991,2023-07-23,53.95
C0991,2023-08-19,191.42
C0991,2023-09-21,91.12
C0991,2023-12-04,36.41
C0992,2023-01-29,9.55
C0992,2023-03-19,80.18
C0992,2023-04-01,22.5
C0992,2023-04-12,58.61
C0993,2023-01-10,22.03
C0993,2023-02-21,98.27
C0993,2023-04-13,6.84
C0993,2023-05-18,35.69
C0993,2023-06-28,33.44
C0993,2023-11-11,30.64
C0993,2023-12-09,98.71
C0994,2023-04-19,24.06
C0994,2023-06-06,88.0
C0994,2023-10-08,67.83
C0994,2023-10-14,80.1
C0994,2023-10-27,69.32
C0994,2023-12-06,46.8
C0995,2023-01-04,32.07
C0995,2023-02-14,44.17
C0995,2023-04-10,61.42
C0995,2023-04-17,15.03
C0995,2023-10-22,43.85
C0996,2023-01-22,38.83
C0996,2023-02-22,68.23
C0996,2023-03-19,144.46
C0996,2023-07-16,30.64
C0997,2023-01-11,57.59
C0997,2023-03-22,53.52
C0997,2023-12-24,61.91
C0998,2023-02-19,174.75
C0998,2023-03-15,18.47
C0998,2023-10-16,68.59
C0998,2023-10-28,13.15
C0998,2023-12-03,79.07
C0999,2023-09-02,73.39
C0999,2023-09-22,37.02
C0999,2023-10-19,221.89
C1000,2023-08-27,17.75
